FrameNumber,networkID,lane,latitude,longitude,loc,gradient,crossfall,curvature
1015,10009,L1,-37.7946208934,175.260644672,1229.7642642802355,-2.6,-6.1,-638.0
1016,10009,L1,-37.7946219005,175.2606448252,1229.8770548618586,-2.6,-6.1,-638.0
1017,10009,L1,-37.7946229077,175.2606449784,1229.9898564843486,-2.6,-6.1,-638.0
1018,10009,L1,-37.7946239148,175.2606451317,1230.1026481144763,-2.9,-5.8,-652.0
1019,10009,L1,-37.794624922,175.2606452849,1230.2154497359536,-2.9,-5.8,-652.0
1020,10009,L1,-37.7946259291,175.2606454381,1230.3282403187252,-2.9,-5.8,-652.0
1021,10009,L1,-37.7946269363,175.2606455913,1230.4410419404253,-2.9,-5.8,-652.0
1022,10009,L1,-37.7946279434,175.2606457445,1230.553832522184,-2.9,-5.8,-652.0
1023,10009,L1,-37.7946289506,175.2606458978,1230.6666351924546,-2.9,-5.8,-652.0
1024,10009,L1,-37.7946299577,175.260646051,1230.7794257751386,-2.9,-5.8,-652.0
1025,10009,L1,-37.7946309649,175.2606462042,1230.8922273962175,-2.9,-5.8,-652.0
1026,10009,L1,-37.794631972,175.2606463574,1231.0050179774532,-2.9,-5.8,-652.0
1027,10009,L1,-37.7946329792,175.2606465106,1231.1178195994576,-2.9,-5.8,-652.0
1028,10009,L1,-37.7946339863,175.2606466638,1231.2306101813517,-2.9,-5.8,-652.0
1029,10009,L1,-37.7946349935,175.2606468171,1231.3434128514907,-2.9,-5.8,-652.0
1030,10009,L1,-37.7946360006,175.2606469703,1231.456203433341,-2.9,-5.8,-652.0
1031,10009,L1,-37.7946370078,175.2606471235,1231.5690050545554,-2.9,-5.8,-652.0
1032,10009,L1,-37.7946380149,175.2606472767,1231.6817956370642,-2.9,-5.8,-652.0
1033,10009,L1,-37.7946390221,175.2606474299,1231.794597257968,-2.9,-5.8,-652.0
1034,10009,L1,-37.7946400292,175.2606475831,1231.9073878397307,-2.9,-5.8,-652.0
1035,10009,L1,-37.7946410364,175.2606477364,1232.020190509738,-2.9,-5.8,-652.0
1036,10009,L1,-37.79465,175.2606491,1233.0240732067168,-2.9,-5.8,-652.0
1037,10009,L1,-37.7947170833,175.2606576185,1240.5208555737731,-3.1,-5.3,-833.0
1038,10009,L1,-37.7947841667,175.260666137,1248.017648935604,-3.1,-5.3,-833.0
1039,10009,L1,-37.79485125,175.2606746556,1255.5144320442114,-3.2,-4.6,-1200.0
1040,10009,L1,-37.7949183333,175.2606831741,1263.0112142067671,-3.3,-3.8,-2000.0
1041,10009,L1,-37.7949398,175.2606859,1265.410189178303,-3.3,-3.8,-2000.0
1042,10009,L1,-37.7950071049,175.2606929665,1272.9198657469528,-3.4,-2.9,-3745.0
1043,10009,L1,-37.7950744098,175.2607000329,1280.4295415425463,-3.6,-2.0,-7519.0
1044,10009,L1,-37.7951417147,175.2607070994,1287.9392180178406,-3.6,-2.0,-7519.0
1045,10009,L1,-37.7952090197,175.2607141659,1295.448905528117,-3.7,-1.2,30303.0
1046,10009,L1,-37.7952503,175.2607185,1300.0548359506672,-3.7,-0.3,3745.0
1047,10009,L1,-37.79537875,175.26073275,1314.3926012852596,-3.9,0.5,2309.0
1048,10009,L1,-37.7955072,175.260747,1328.730366430636,-3.9,1.5,2725.0
1049,10009,L1,-37.79563565,175.26076125,1343.0681313842915,-3.5,2.3,-4292.0
1050,10009,L1,-37.7957641,175.2607755,1357.4058961483402,-3.4,2.2,-2500.0
1051,10009,L1,-37.7957641,175.2607755,1357.4058961483402,-3.4,2.2,-2500.0
1052,10009,L1,-37.795866325,175.260783275,1368.7933082397822,-3.3,2.3,-2500.0
1053,10009,L1,-37.79596855,175.26079105,1380.1807202743787,-2.9,2.4,-10000.0
1054,10009,L1,-37.796070775,175.260798825,1391.5681322531038,-2.7,2.3,30303.0
1055,10009,L1,-37.796173,175.2608066,1402.9555441751174,-2.6,2.2,10000.0
1056,10009,L1,-37.796173,175.2608066,1402.9555441751174,-2.6,2.2,10000.0
1057,10009,L1,-37.7962628913,175.260806687,1412.9510036078836,-2.4,2.1,10000.0
1058,10009,L1,-37.7963527826,175.2608067739,1422.9464630339253,-2.2,2.1,30303.0
1059,10009,L1,-37.7964426739,175.2608068609,1432.9419224659716,-2.0,2.3,30303.0
1060,10009,L1,-37.7965325652,175.2608069478,1442.9373818919992,-1.9,2.6,-30303.0
1061,10009,L1,-37.7965865,175.260807,1448.9346597747585,-1.9,2.6,-30303.0
1062,10009,L1,-37.796694025,175.26079715,1460.9221776878687,-1.5,2.8,-10000.0
1063,10009,L1,-37.79680155,175.2607873,1472.9096955093253,-1.3,2.8,-10000.0
1064,10009,L1,-37.796909075,175.26077745,1484.8972132407005,-1.1,2.8,-30303.0
1065,10009,L1,-37.7970166,175.2607676,1496.884730879555,-1.0,2.6,-14925.0
1066,10009,L1,-37.7970166,175.2607676,1496.884730879555,-1.0,2.6,-14925.0
1067,10009,L1,-37.7971281,175.260756075,1509.324250792931,-1.0,2.2,99999.0
1068,10009,L1,-37.7972396,175.26074455,1521.7637705804752,-0.9,2.3,5988.0
1069,10009,L1,-37.7973511,175.260733025,1534.2032902441206,-0.8,2.6,10000.0
1070,10009,L1,-37.7974626,175.2607215,1546.642809783708,-0.8,2.7,-14925.0
1071,10009,L1,-37.7974626,175.2607215,1546.642809783708,-0.8,2.7,-14925.0
1072,10009,L1,-37.7975747047,175.2607104822,1559.1458173737133,-0.8,2.7,-7519.0
1073,10009,L1,-37.7976868095,175.2606994644,1571.6488359381722,-0.8,2.8,-10000.0
1074,10009,L1,-37.7977989142,175.2606884466,1584.151843302438,-0.8,2.9,-10000.0
1075,10009,L1,-37.797911019,175.2606774289,1596.6548609577173,-0.8,3.0,-30303.0
1076,10009,L1,-37.7979164,175.2606769,1597.25500277522,-0.8,3.0,-30303.0
1077,10009,L1,-37.798068625,175.26066095,1614.2395661728335,-0.9,3.0,10000.0
1078,10009,L1,-37.79822085,175.260645,1631.2241293310867,-0.8,3.1,99999.0
1079,10009,L1,-37.798373075,175.26062905,1648.2086922514218,-0.7,3.1,30303.0
1080,10009,L1,-37.7985253,175.2606131,1665.1932549341745,-0.7,3.0,5988.0
1081,10009,L1,-37.7985253,175.2606131,1665.1932549341745,-0.7,3.0,5988.0
1082,10009,L1,-37.7986374183,175.2606026038,1677.694304715924,-0.7,2.9,7519.0
1083,10009,L1,-37.7987495366,175.2605921076,1690.1953543961515,-0.6,2.9,-30303.0
1084,10009,L1,-37.798861655,175.2605816114,1702.6964150623128,-0.6,2.9,-10000.0
1085,10009,L1,-37.7989737733,175.2605711153,1715.1974638862878,-0.5,3.0,-5988.0
1086,10009,L1,-37.7989953,175.2605691,1717.5976640579684,-0.5,3.0,-5988.0
1087,10009,L1,-37.7991074905,175.2605586714,1730.1062833370347,-0.5,3.1,-4292.0
1088,10009,L1,-37.799219681,175.2605482429,1742.614901871119,-0.4,3.1,-10000.0
1089,10009,L1,-37.7993318714,175.2605378143,1755.1235098570558,-0.4,2.9,14925.0
1090,10009,L1,-37.7994440619,175.2605273857,1767.63212883084,-0.3,2.5,5988.0
1091,10009,L1,-37.7994665,175.2605253,1770.1338524852229,-0.1,2.4,5988.0
1092,10009,L1,-37.79962065,175.2605097,1787.3292643706939,-0.2,2.5,99999.0
1093,10009,L1,-37.7997748,175.2604941,1804.524676028871,-0.1,2.8,-7519.0
1094,10009,L1,-37.79992895,175.2604785,1821.7200874586924,0.1,3.2,5988.0
1095,10009,L1,-37.8000831,175.2604629,1838.9154986608708,0.1,3.3,5988.0
1096,10009,L1,-37.8000831,175.2604629,1838.9154986608708,0.1,3.3,5988.0
1097,10009,L1,-37.800160775,175.260455125,1847.5795370180338,0.2,3.3,7519.0
1098,10009,L1,-37.80023845,175.26044735,1856.243575319439,0.2,3.2,30303.0
1099,10009,L1,-37.800316125,175.260439575,1864.9076135633238,0.2,3.0,-14925.0
1100,10009,L1,-37.8003938,175.2604318,1873.5716517507458,0.3,2.9,-5988.0
1101,10009,L1,-37.8003938,175.2604318,1873.5716517507458,0.3,2.9,-5988.0
1102,10009,L1,-37.8005283015,175.2604179329,1888.577081146581,0.3,2.9,-3745.0
1103,10009,L1,-37.800662803,175.2604040659,1903.5825096483943,0.4,2.9,-2500.0
1104,10009,L1,-37.8007973045,175.2603901988,1918.5879386832473,0.5,2.8,-2500.0
1105,10009,L1,-37.800931806,175.2603763317,1933.5933675386666,0.6,2.8,-3745.0
1106,10009,L1,-37.8009874,175.2603706,1939.7956163366937,0.6,2.8,-3745.0
1107,10009,L1,-37.801096,175.260359225,1951.9126709656991,0.7,2.8,-3745.0
1108,10009,L1,-37.8012046,175.26034785,1964.0297254722816,0.8,2.9,-3745.0
1109,10009,L1,-37.8013132,175.260336475,1976.1467798588917,0.9,2.7,-3745.0
1110,10009,L1,-37.8014218,175.2603251,1988.2638341230786,0.9,2.4,-4292.0
1111,10009,L1,-37.8014218,175.2603251,1988.2638341230786,0.9,2.4,-4292.0
1112,10009,L1,-37.801565125,175.26030845,2004.2678441825587,0.9,2.5,-30303.0
1113,10009,L1,-37.80170845,175.2602918,2020.2718539818677,1.1,3.0,14925.0
1114,10009,L1,-37.801851775,175.26027515,2036.2758635217094,1.2,3.0,-10000.0
1115,10009,L1,-37.8019951,175.2602585,2052.2798728020834,1.2,3.2,-2725.0
1116,10009,L1,-37.8019951,175.2602585,2052.2798728020834,1.2,3.2,-2725.0
1117,10009,L1,-37.8020846643,175.2602475041,2062.285716686997,1.2,3.2,-2309.0
1118,10009,L1,-37.8021742286,175.2602365083,2072.291559610322,1.4,3.3,-2500.0
1119,10009,L1,-37.8022637929,175.2602255124,2082.2974032690136,1.5,3.3,-3333.0
1120,10009,L1,-37.8023533573,175.2602145166,2092.3032570342107,1.4,3.0,-5988.0
1121,10009,L1,-37.8024268,175.2602055,2100.508045456783,1.4,2.8,-30303.0
1122,10009,L1,-37.802607375,175.260182275,2120.690485121069,1.6,3.0,30303.0
1123,10009,L1,-37.80278795,175.26015905,2140.8729242802688,1.9,3.2,-5988.0
1124,10009,L1,-37.802968525,175.260135825,2161.0553629343817,1.8,3.2,-4292.0
1125,10009,L1,-37.8031491,175.2601126,2181.2378010845887,1.9,3.0,-3745.0
1126,10009,L1,-37.8031491,175.2601126,2181.2378010845887,1.9,3.0,-3745.0
1127,10009,L1,-37.8032161673,175.260103826,2188.735079398495,1.9,3.0,-3745.0
1128,10009,L1,-37.8032832346,175.2600950519,2196.2323585430377,1.8,3.0,-3745.0
1129,10009,L1,-37.8033503019,175.2600862779,2203.729636711821,1.8,3.1,-3333.0
1130,10009,L1,-37.8034173692,175.2600775038,2211.2269157124147,1.7,3.0,-3745.0
1131,10009,L1,-37.8034281,175.2600761,2212.426483379388,1.7,3.0,-3745.0
1132,10009,L1,-37.8035622573,175.2600587404,2227.421857530637,1.6,3.1,-5000.0
1133,10009,L1,-37.8036964146,175.2600413809,2242.4172305060843,1.5,2.9,-7519.0
1134,10009,L1,-37.8038305719,175.2600240213,2257.412604094484,1.3,2.9,-5988.0
1135,10009,L1,-37.8039647292,175.2600066618,2272.407976506384,1.1,3.2,-3745.0
1136,10009,L1,-37.8039853,175.260004,2274.7072685563207,1.1,3.2,-3745.0
1137,10009,L1,-37.8040915,175.259991475,2286.5673289151773,1.1,3.2,-3745.0
1138,10009,L1,-37.8041977,175.25997895,2298.427389128423,0.9,3.2,-3745.0
1139,10009,L1,-37.8043039,175.259966425,2310.2874491936545,0.7,3.5,-3745.0
1140,10009,L1,-37.8044101,175.2599539,2322.14750911257,0.7,3.7,-4292.0
1141,10009,L1,-37.8044101,175.2599539,2322.14750911257,0.7,3.7,-4292.0
1142,10009,L1,-37.8045443574,175.2599702614,2337.145294943216,0.6,3.6,-5000.0
1143,10009,L1,-37.8046786149,175.2599866228,2352.1430915918313,0.2,3.3,99999.0
1144,10009,L1,-37.8048128723,175.2600029842,2367.1408769224918,0.1,3.2,14925.0
1145,10009,L1,-37.8049471297,175.2600193455,2382.1386611595626,0.1,2.8,30303.0
1146,10009,L1,-37.8049525,175.26002,2382.7385733711494,0.1,2.8,30303.0
1147,10009,L1,-37.805049075,175.260132775,2397.3496881436763,0.0,2.6,30303.0
1148,10009,L1,-37.80514565,175.26024555,2411.9607941324443,-0.3,2.7,-30303.0
1149,10009,L1,-37.805242225,175.260358325,2426.5718913333694,-0.4,2.9,-30303.0
1150,10009,L1,-37.8053388,175.2604711,2441.182979748994,-0.6,3.0,30303.0
1151,10009,L1,-37.8053388,175.2604711,2441.182979748994,-0.6,3.0,30303.0
1152,10009,L1,-37.8053627902,175.2605509616,2448.689211268327,-0.6,3.0,30303.0
1153,10009,L1,-37.8053867805,175.2606308231,2456.195436397362,-0.7,3.0,14925.0
1154,10009,L1,-37.8054107707,175.2607106847,2463.701663655866,-0.7,3.0,7519.0
1155,10009,L1,-37.8054347609,175.2607905463,2471.207888781869,-0.9,3.3,14925.0
1156,10009,L1,-37.805437,175.260798,2471.9084662130595,-0.9,3.3,14925.0
1157,10009,L1,-37.8054764952,175.2609611731,2486.901602839136,-1.0,3.6,-30303.0
1158,10009,L1,-37.8055159904,175.2611243462,2501.8947321372093,-1.2,3.5,-30303.0
1159,10009,L1,-37.8055554856,175.2612875192,2516.887845704875,-1.3,3.4,30303.0
1160,10009,L1,-37.8055949808,175.2614506923,2531.880960339889,-1.3,3.3,99999.0
1161,10009,L1,-37.8056013,175.2614768,2534.27985729449,-1.3,3.3,99999.0
1162,10009,L1,-37.80563175,175.26160145,2545.742411131773,-1.3,3.1,-10000.0
1163,10009,L1,-37.8056622,175.2617261,2557.2049606569076,-1.2,2.9,-5000.0
1164,10009,L1,-37.80569265,175.26185075,2568.667505866037,-0.9,2.7,-5988.0
1165,10009,L1,-37.8057231,175.2619754,2580.1300467617125,-0.7,2.7,99999.0
1166,10009,L1,-37.8057231,175.2619754,2580.1300467617125,-0.7,2.7,99999.0
1167,10009,L1,-37.8057498816,175.2620839977,2590.1247931960665,-0.6,2.8,14925.0
1168,10009,L1,-37.8057766632,175.2621925954,2600.1195363297516,-0.4,3.0,-30303.0
1169,10009,L1,-37.8058034448,175.2623011931,2610.1142761606316,-0.3,3.2,-14925.0
1170,10009,L1,-37.8058302264,175.2624097908,2620.1090126889158,-0.1,3.1,-5988.0
1171,10009,L1,-37.8058396,175.2624478,2623.6071714372215,-0.1,3.1,-5988.0
1172,10009,L1,-37.805878725,175.262606625,2638.223111516953,0.1,3.0,-5988.0
1173,10009,L1,-37.80591785,175.26276545,2652.8390445395307,0.5,2.9,-7519.0
1174,10009,L1,-37.805956975,175.262924275,2667.454970504528,0.6,2.9,-7519.0
1175,10009,L1,-37.8059961,175.2630831,2682.070889412149,0.9,2.7,10000.0
1176,10009,L1,-37.8059961,175.2630831,2682.070889412149,0.9,2.7,10000.0
1177,10009,L1,-37.80603445,175.263239775,2696.4808494258514,1.1,2.6,5988.0
1178,10009,L1,-37.8060728,175.26339645,2710.890802614323,1.2,2.8,30303.0
1179,10009,L1,-37.80611115,175.263553125,2725.3007489724505,1.2,2.8,-30303.0
1180,10009,L1,-37.8061495,175.2637098,2739.7106885027824,1.1,2.7,-10000.0
1181,10009,L1,-37.8061495,175.2637098,2739.7106885027824,1.1,2.7,-10000.0
1182,10009,L1,-37.8061757356,175.2638187607,2749.717962586758,1.1,2.7,-30303.0
1183,10009,L1,-37.8062019711,175.2639277215,2759.72523857961,1.0,2.8,14925.0
1184,10009,L1,-37.8062282067,175.2640366822,2769.7325061529746,0.9,2.9,7519.0
1185,10009,L1,-37.8062544423,175.264145643,2779.739778881266,0.8,2.9,5988.0
1186,10009,L1,-37.8062631,175.2641816,2783.042171231554,0.7,2.9,7519.0
1187,10009,L1,-37.80630085,175.26433715,2797.3379731976725,0.6,2.9,7519.0
1188,10009,L1,-37.8063386,175.2644927,2811.6337684880136,0.3,2.9,30303.0
1189,10009,L1,-37.80637635,175.26464825,2825.929557098714,0.3,2.8,-30303.0
1190,10009,L1,-37.8064141,175.2648038,2840.225339033627,0.1,2.8,-30303.0
1191,10009,L1,-37.8064141,175.2648038,2840.225339033627,0.1,2.8,-30303.0
1192,10009,L1,-37.8064275981,175.2648580205,2845.219672439269,0.1,2.8,-30303.0
1193,10009,L1,-37.8064410962,175.2649122411,2850.2140133975004,0.0,2.9,30303.0
1194,10009,L1,-37.8064545943,175.2649664616,2855.20834514442,0.0,2.9,30303.0
1195,10009,L1,-37.8064680924,175.2650206821,2860.2026760587805,0.0,3.0,30303.0
1196,10009,L1,-37.8064851,175.265089,2866.4955374950464,0.0,3.0,30303.0
1197,10009,L1,-37.806518075,175.265221825,2878.727184160622,-0.1,3.0,-30303.0
1198,10009,L1,-37.80655105,175.26535465,2890.9588258535414,-0.3,2.8,14925.0
1199,10009,L1,-37.806584025,175.265487475,2903.1904625752973,-0.4,2.8,14925.0
1200,10009,L1,-37.806617,175.2656203,2915.422094326311,-0.5,2.8,-30303.0
1201,10009,L1,-37.806617,175.2656203,2915.422094326311,-0.5,2.8,-30303.0
1202,10009,L1,-37.80663375,175.26568735,2921.6000989436106,-0.4,2.5,-30303.0
1203,10009,L1,-37.8066505,175.2657544,2927.7781022846398,-0.4,2.5,-30303.0
1204,10009,L1,-37.80666725,175.26582145,2933.9561043560047,-0.6,2.2,30303.0
1205,10009,L1,-37.806684,175.2658885,2940.1341051493932,-0.7,2.0,5988.0
1206,10009,L1,-37.806684,175.2658885,2940.1341051493932,-0.7,2.0,5988.0
1207,10009,L1,-37.8067234048,175.2660517381,2955.129530171523,-1.0,2.1,5988.0
1208,10009,L1,-37.8067628095,175.2662149762,2970.124944625919,-1.3,2.2,-14925.0
1209,10009,L1,-37.8068022143,175.2663782143,2985.120355013474,-1.3,2.1,-7519.0
1210,10009,L1,-37.806841619,175.2665414524,3000.1157548290043,-1.6,1.9,14925.0
1211,10009,L1,-37.8068495,175.2665741,3003.114834187067,-1.6,1.9,14925.0
1212,10009,L1,-37.8068627051,175.2666284376,3008.109278531067,-1.6,1.9,14925.0
1213,10009,L1,-37.8068759103,175.2666827752,3013.103725332412,-1.7,1.7,4292.0
1214,10009,L1,-37.8068891154,175.2667371128,3018.098168048673,-1.7,1.7,4292.0
1215,10009,L1,-37.8069023205,175.2667914504,3023.0926099471058,-1.8,1.7,3333.0
1216,10009,L1,-37.8069113,175.2668284,3026.4888337065217,-1.8,1.7,3333.0
1217,10009,L1,-37.806947425,175.266977075,3040.1541004863593,-2.0,2.2,10000.0
1218,10009,L1,-37.80698355,175.26712575,3053.8193611610654,-2.1,2.3,-30303.0
1219,10009,L1,-37.807019675,175.267274425,3067.4846157284987,-2.2,2.4,-10000.0
1220,10009,L1,-37.8070558,175.2674231,3081.149864186518,-1.9,2.7,-5988.0
1221,10009,L1,-37.8070558,175.2674231,3081.149864186518,-1.9,2.7,-5988.0
1222,10009,L1,-37.807074925,175.267502725,3088.461252419905,-1.9,2.7,-5988.0
1223,10009,L1,-37.80709405,175.26758235,3095.7726389178197,-1.8,2.8,-5988.0
1224,10009,L1,-37.807113175,175.267661975,3103.084023682193,-1.7,2.8,-14925.0
1225,10009,L1,-37.8071323,175.2677416,3110.3954067132313,-1.6,2.7,10000.0
1226,10009,L1,-37.8071323,175.2677416,3110.3954067132313,-1.6,2.7,10000.0
1227,10009,L1,-37.8071590574,175.2678502634,3120.3946882496293,-1.5,2.5,5988.0
1228,10009,L1,-37.8071858149,175.2679589267,3130.393961407235,-1.3,2.4,7519.0
1229,10009,L1,-37.8072125723,175.2680675901,3140.3932363410418,-1.1,2.5,10000.0
1230,10009,L1,-37.8072393297,175.2681762535,3150.3925079701444,-1.0,2.6,30303.0
1231,10009,L1,-37.8072404,175.2681806,3150.792475879289,-1.0,2.6,30303.0
1232,10009,L1,-37.8072599133,175.2682621929,3158.2818217375807,-1.0,2.6,30303.0
1233,10009,L1,-37.8072794265,175.2683437858,3165.771162559256,-0.9,2.8,-14925.0
1234,10009,L1,-37.8072989398,175.2684253788,3173.260513199747,-0.9,2.9,-5000.0
1235,10009,L1,-37.8073184531,175.2685069717,3180.749853616998,-0.7,2.8,-5000.0
1236,10009,L1,-37.8073286,175.2685494,3184.6443087315547,-0.7,2.8,-5000.0
1237,10009,L1,-37.807353775,175.2686514,3194.0323313082504,-0.5,2.8,-10000.0
1238,10009,L1,-37.80737895,175.2687534,3203.420350968795,-0.4,2.8,-14925.0
1239,10009,L1,-37.807404125,175.2688554,3212.8083677133977,-0.3,2.9,-14925.0
1240,10009,L1,-37.8074293,175.2689574,3222.196381542057,-0.2,2.9,-14925.0
1241,10009,L1,-37.8074293,175.2689574,3222.196381542057,-0.2,2.9,-14925.0
1242,10009,L1,-37.807460875,175.26908605,3234.031366861683,-0.1,2.8,-30303.0
1243,10009,L1,-37.80749245,175.2692147,3245.866347564311,-0.1,2.9,-30303.0
1244,10009,L1,-37.807524025,175.26934335,3257.701323656133,0.1,2.9,-30303.0
1245,10009,L1,-37.8075556,175.269472,3269.536295128606,0.4,3.1,30303.0
1246,10009,L1,-37.8075556,175.269472,3269.536295128606,0.4,3.1,30303.0
1247,10009,L1,-37.80756135,175.26949595,3271.7353558572163,0.5,3.0,30303.0
1248,10009,L1,-37.8075671,175.2695199,3273.93441642907,0.5,3.0,30303.0
1249,10009,L1,-37.80757285,175.26954385,3276.133476844373,0.5,3.0,30303.0
1250,10009,L1,-37.8075786,175.2695678,3278.3325371048527,0.5,3.0,30303.0
1251,10009,L1,-37.8075786,175.2695678,3278.3325371048527,0.5,3.0,30303.0
1252,10009,L1,-37.8075852667,175.2695950619,3280.8396554443443,0.6,3.0,-30303.0
1253,10009,L1,-37.8075919333,175.2696223238,3283.3467702917474,0.6,3.0,-30303.0
1254,10009,L1,-37.8075986,175.2696495857,3285.853888220062,0.6,3.0,-30303.0
1255,10009,L1,-37.8076052667,175.2696768476,3288.361005942032,0.6,3.0,-30303.0
1256,10009,L1,-37.8076066,175.2696823,3288.8624298231753,0.6,3.0,-30303.0
1257,10009,L1,-37.8076129,175.26970805,3291.2306061547056,0.6,3.0,-30303.0
1258,10009,L1,-37.8076192,175.2697338,3293.5987823014584,0.6,3.0,-30303.0
1259,10009,L1,-37.8076255,175.26975955,3295.9669582642705,0.6,3.0,-30303.0
1260,10009,L1,-37.8076318,175.2697853,3298.335134040588,0.6,3.0,-30303.0
1261,10009,L1,-37.8076318,175.2697853,3298.335134040588,0.6,3.0,-30303.0
1262,10009,L1,-37.8076386243,175.2698123946,3300.8334808139393,0.7,2.9,30303.0
1263,10009,L1,-37.8076454486,175.2698394892,3303.331827378138,0.7,2.9,30303.0
1264,10009,L1,-37.807652273,175.2698665838,3305.8301771078764,0.7,2.9,30303.0
1265,10009,L1,-37.8076590973,175.2698936784,3308.328523252692,0.7,2.9,30303.0
1266,10009,L1,-37.8076621,175.2699056,3309.4277937500583,0.7,2.9,30303.0
1267,10009,L1,-37.8076676,175.269927775,3311.4696542088677,0.7,2.8,5988.0
1268,10009,L1,-37.8076731,175.26994995,3313.5115145273207,0.7,2.8,5988.0
1269,10009,L1,-37.8076786,175.269972125,3315.5533747052054,0.7,2.8,5988.0
1270,10009,L1,-37.8076841,175.2699943,3317.595234746575,0.7,2.8,5988.0
1271,10009,L1,-37.8076841,175.2699943,3317.595234746575,0.7,2.8,5988.0
1272,10009,L1,-37.8076977245,175.2700484485,3322.587704487028,0.7,2.8,3745.0
1273,10009,L1,-37.8077113489,175.2701025969,3327.5801616438375,0.7,2.8,3745.0
1274,10009,L1,-37.8077249734,175.2701567454,3332.5726297093515,0.5,2.9,3745.0
1275,10009,L1,-37.8077385978,175.2702108939,3337.5650935687177,0.5,2.9,3745.0
1276,10009,L1,-37.8077465,175.2702423,3340.4607213317904,0.6,3.0,30303.0
1277,10009,L1,-37.8077599762,175.2702965381,3345.4557164228577,0.6,3.0,30303.0
1278,10009,L1,-37.8077734524,175.2703507762,3350.4507106820624,0.7,3.0,-5000.0
1279,10009,L1,-37.8077869286,175.2704050143,3355.4457041143055,0.7,3.0,-5000.0
1280,10009,L1,-37.8078004048,175.2704592524,3360.4406967187383,0.8,3.2,-3745.0
1281,10009,L1,-37.8078031,175.2704701,3361.439692129369,0.8,3.2,-3745.0
1282,10009,L1,-37.8078201,175.270542325,3368.060391284046,0.8,3.2,-3745.0
1283,10009,L1,-37.8078371,175.27061455,3374.6810890389997,0.7,3.3,-5988.0
1284,10009,L1,-37.8078541,175.270686775,3381.301785393826,0.8,3.5,-10000.0
1285,10009,L1,-37.8078711,175.270759,3387.9224803489274,0.8,3.5,-10000.0
1286,10009,L1,-37.8078711,175.270759,3387.9224803489274,0.8,3.5,-10000.0
1287,10009,L1,-37.8078909714,175.2708405113,3395.416550337195,0.8,3.4,-30303.0
1288,10009,L1,-37.8079108428,175.2709220225,3402.9106100876456,0.8,3.3,-30303.0
1289,10009,L1,-37.8079307141,175.2710035338,3410.404673114834,0.8,3.1,-30303.0
1290,10009,L1,-37.8079505855,175.271085045,3417.8987291847748,0.8,3.1,-30303.0
1291,10009,L1,-37.8079535,175.271097,3418.9978601845505,0.8,3.1,-30303.0
1292,10009,L1,-37.8079735282,175.2711786127,3426.505588556516,0.7,3.1,99999.0
1293,10009,L1,-37.8079935563,175.2712602254,3434.0133117705545,0.8,3.2,7519.0
1294,10009,L1,-37.8080135845,175.271341838,3441.5210280411998,0.7,3.4,5000.0
1295,10009,L1,-37.8080336127,175.2714234507,3449.028750839542,0.7,3.4,5000.0
1296,10009,L1,-37.8080483,175.2714833,3454.534410386749,0.8,3.6,5988.0
1297,10009,L1,-37.80807435,175.2715896,3464.3119585781706,0.8,3.6,-30303.0
1298,10009,L1,-37.8081004,175.2716959,3474.089503623285,0.8,3.5,-5988.0
1299,10009,L1,-37.80812645,175.2718022,3483.867045522091,0.8,3.4,-4292.0
1300,10009,L1,-37.8081525,175.2719085,3493.6445842718226,0.6,3.2,-5988.0
1301,10009,L1,-37.8081525,175.2719085,3493.6445842718226,0.6,3.2,-5988.0
1302,10009,L1,-37.8081963831,175.2720999108,3511.153980267385,0.5,3.0,30303.0
1303,10009,L1,-37.8082402663,175.2722913216,3528.6633697644397,0.4,3.1,7519.0
1304,10009,L1,-37.8082841494,175.2724827324,3546.1727465657373,0.2,3.3,14925.0
1305,10009,L1,-37.8083280325,175.2726741432,3563.6821137696043,-0.1,2.9,30303.0
1306,10009,L1,-37.8083338,175.2726993,3565.9833403364723,-0.1,2.9,30303.0
1307,10009,L1,-37.808359925,175.27282375,3577.295784132027,-0.1,2.9,7519.0
1308,10009,L1,-37.80838605,175.2729482,3588.6082241916038,-0.3,2.9,3333.0
1309,10009,L1,-37.808412175,175.27307265,3599.920660508356,-0.4,3.0,1876.0
1310,10009,L1,-37.8084383,175.2731971,3611.2330930911044,-0.6,2.9,2000.0
1311,10009,L1,-37.8084383,175.2731971,3611.2330930911044,-0.6,2.9,2000.0
1312,10009,L1,-37.808458505,175.2733079656,3621.2285357390992,-0.7,2.9,3003.0
1313,10009,L1,-37.80847871,175.2734188312,3631.2239757906173,-0.8,2.9,2725.0
1314,10009,L1,-37.808498915,175.2735296968,3641.2194132471996,-0.9,2.8,1876.0
1315,10009,L1,-37.80851912,175.2736405624,3651.2148481048066,-1.0,2.8,1499.0
1316,10009,L1,-37.808527,175.2736838,3655.1130696124646,-1.0,2.8,1499.0
1317,10009,L1,-37.80855045,175.273842875,3669.329160883534,-1.1,2.8,1364.0
1318,10009,L1,-37.8085739,175.27400195,3683.5452477876506,-1.3,3.0,1250.0
1319,10009,L1,-37.80859735,175.274161025,3697.7613303289486,-1.3,3.0,1250.0
1320,10009,L1,-37.8086208,175.2743201,3711.9774085097524,-1.4,3.0,1499.0
